RecordID,RecordType,RouteID,RouteName,RouteStatus,RouteColorCode,FetchedDate,FetchedTime
343,Bus,72,North,Added Service,565a5c,8/22/2026,16:45:03
344,Bus,73,Armitage,Planned Reroute,565a5c,8/22/2026,16:45:03
345,Bus,74,Fullerton,Normal Service,565a5c,8/22/2026,16:45:03
346,Bus,75,74th-75th,Normal Service,565a5c,8/22/2026,16:45:03
347,Bus,76,Diversey,Normal Service,565a5c,8/22/2026,16:45:03
348,Bus,77,Belmont,Normal Service,414145,8/22/2026,16:45:03
349,Bus,78,Montrose,Added Service,565a5c,8/22/2026,16:45:03
350,Bus,79,79th,Normal Service,414145,8/22/2026,16:45:03
351,Bus,80,Irving Park,Normal Service,565a5c,8/22/2026,16:45:03
352,Bus,81,Lawrence,Normal Service,565a5c,8/22/2026,16:45:03
353,Bus,81W,West Lawrence,Normal Service,565a5c,8/22/2026,16:45:03
354,Bus,82,Kimball-Homan,Planned Reroute,414145,8/22/2026,16:45:03
355,Bus,84,Peterson,Normal Service,565a5c,8/22/2026,16:45:03
356,Bus,85,Central,Normal Service,565a5c,8/22/2026,16:45:03
357,Bus,85A,North Central,Normal Service,565a5c,8/22/2026,16:45:03
358,Bus,86,Narragansett/Ridgeland,Normal Service,565a5c,8/22/2026,16:45:03
359,Bus,87,87th,Normal Service,565a5c,8/22/2026,16:45:03
360,Bus,88,Higgins,Normal Service,565a5c,8/22/2026,16:45:03
361,Bus,90,Harlem,Normal Service,565a5c,8/22/2026,16:45:03
362,Bus,91,Austin,Planned Reroute,565a5c,8/22/2026,16:45:03
363,Bus,92,Foster,Planned Reroute,565a5c,8/22/2026,16:45:03
364,Bus,93,California/Dodge,Planned Reroute,565a5c,8/22/2026,16:45:03
365,Bus,94,California,Normal Service,565a5c,8/22/2026,16:45:03
366,Bus,95,95th,Normal Service,414145,8/22/2026,16:45:03
367,Bus,96,Lunt,Planned Reroute,565a5c,8/22/2026,16:45:03
368,Bus,97,Skokie,Normal Service,565a5c,8/22/2026,16:45:03
369,Bus,100,Jeffery Manor Express,Normal Service,ffffff,8/22/2026,16:45:03
370,Bus,103,West 103rd,Normal Service,565a5c,8/22/2026,16:45:03
371,Bus,106,East 103rd,Normal Service,565a5c,8/22/2026,16:45:03
372,Bus,108,Halsted/95th,Normal Service,ffffff,8/22/2026,16:45:03
373,Bus,111,111th/King Drive,Normal Service,565a5c,8/22/2026,16:45:03
374,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/22/2026,16:45:03
375,Bus,112,Vincennes/111th,Normal Service,565a5c,8/22/2026,16:45:03
376,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/22/2026,16:45:03
377,Bus,119,Michigan/119th,Minor Delays / Reroute,565a5c,8/22/2026,16:45:03
378,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/22/2026,16:45:03
379,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/22/2026,16:45:03
380,Bus,124,Navy Pier,Planned Reroute,565a5c,8/22/2026,16:45:03
381,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/22/2026,16:45:03
382,Bus,126,Jackson,Minor Delays / Reroute,565a5c,8/22/2026,16:45:03
383,Bus,128,Soldier Field Express,Normal Service,ffffff,8/22/2026,16:45:03
384,Bus,130,Museum Campus,Normal Service,ffffff,8/22/2026,16:45:03
385,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/22/2026,16:45:03
386,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/22/2026,16:45:03
387,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/22/2026,16:45:03
388,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/22/2026,16:45:03
389,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/22/2026,16:45:03
390,Bus,147,Outer DuSable Lake Shore Express,Minor Delays / Reroute,b71234,8/22/2026,16:45:03
391,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/22/2026,16:45:03
392,Bus,151,Sheridan,Normal Service,565a5c,8/22/2026,16:45:03
393,Bus,152,Addison,Normal Service,565a5c,8/22/2026,16:45:03
394,Bus,155,Devon,Normal Service,565a5c,8/22/2026,16:45:03
395,Bus,156,LaSalle,Normal Service,565a5c,8/22/2026,16:45:03
396,Bus,157,Streeterville/Taylor,Planned Reroute,565a5c,8/22/2026,16:45:03
397,Bus,165,West 65th,Normal Service,ffffff,8/22/2026,16:45:03
398,Bus,169,69th/UPS Express,Normal Service,ffffff,8/22/2026,16:45:03
399,Bus,171,U. of Chicago/Hyde Park,Normal Service,565a5c,8/22/2026,16:45:03
400,Bus,172,U. of Chicago/Kenwood,Planned Reroute,565a5c,8/22/2026,16:45:03
401,Bus,192,U. of Chicago Hospitals Express,Planned Reroute,ffffff,8/22/2026,16:45:03
402,Bus,201,Central/Ridge,Normal Service,565a5c,8/22/2026,16:45:03
403,Bus,206,Evanston Circulator,Normal Service,ffffff,8/22/2026,16:45:03
404,Rail,Red,Red Line,Normal Service,c60c30,8/22/2026,16:45:04
405,Rail,Blue,Blue Line,Service Change,00a1de,8/22/2026,16:45:04
406,Rail,Brn,Brown Line,Normal Service,62361b,8/22/2026,16:45:04
407,Rail,G,Green Line,Special Note,009b3a,8/22/2026,16:45:04
408,Rail,Org,Orange Line,Normal Service,f9461c,8/22/2026,16:45:04
409,Rail,Pink,Pink Line,Normal Service,e27ea6,8/22/2026,16:45:04
410,Rail,P,Purple Line,Added Service,522398,8/22/2026,16:45:04
411,Rail,Y,Yellow Line,Planned Work,f9e300,8/22/2026,16:45:04
412,Systemwide,Systemwide,All Routes,Normal Service,C3C6E8,8/22/2026,16:45:06
413,Systemwide,Bus,All Bus Routes,Normal Service,A8D8D8,8/22/2026,16:45:06
414,Systemwide,Train,All Train Routes,Normal Service,F5D9A8,8/22/2026,16:45:06
415,Bus,1,Bronzeville/Union Station,Normal Service,ffffff,8/22/2026,17:19:48
416,Bus,2,Hyde Park Express,Planned Reroute,ffffff,8/22/2026,17:19:48
417,Bus,3,King Drive,Normal Service,565a5c,8/22/2026,17:19:48
418,Bus,4,Cottage Grove,Planned Reroute,414145,8/22/2026,17:19:48
419,Bus,X4,Cottage Grove Express,Normal Service,ffffff,8/22/2026,17:19:48
420,Bus,N5,South Shore Night Bus,Minor Delays / Reroute,ffffff,8/22/2026,17:19:48
421,Bus,6,Jackson Park Express,Planned Reroute,b71234,8/22/2026,17:19:48
422,Bus,7,Harrison,Planned Reroute,565a5c,8/22/2026,17:19:48
423,Bus,8,Halsted,Planned Reroute,565a5c,8/22/2026,17:19:48
424,Bus,8A,South Halsted,Normal Service,565a5c,8/22/2026,17:19:48
425,Bus,9,Ashland,Planned Reroute,565a5c,8/22/2026,17:19:48
426,Bus,X9,Ashland Express,Normal Service,ffffff,8/22/2026,17:19:48
427,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/22/2026,17:19:48
428,Bus,11,Lincoln,Planned Reroute,565a5c,8/22/2026,17:19:48
429,Bus,12,Roosevelt,Normal Service,565a5c,8/22/2026,17:19:48
430,Bus,J14,Jeffery Jump,Minor Delays / Reroute,0065BD,8/22/2026,17:19:48
431,Bus,15,Jeffery Local,Minor Delays / Reroute,565a5c,8/22/2026,17:19:48
432,Bus,18,16th-18th,Normal Service,565a5c,8/22/2026,17:19:48
433,Bus,19,United Center Express,Planned Reroute,ffffff,8/22/2026,17:19:48
434,Bus,20,Madison,Planned Reroute,414145,8/22/2026,17:19:48
435,Bus,21,Cermak,Normal Service,565a5c,8/22/2026,17:19:48
436,Bus,22,Clark,Bus Stop Note,565a5c,8/22/2026,17:19:48
437,Bus,24,Wentworth,Bus Stop Note,565a5c,8/22/2026,17:19:48
438,Bus,26,South Shore Express,Normal Service,ffffff,8/22/2026,17:19:48
439,Bus,28,Stony Island,Normal Service,565a5c,8/22/2026,17:19:48
440,Bus,29,State,Planned Reroute,565a5c,8/22/2026,17:19:48
441,Bus,30,South Chicago,Normal Service,565a5c,8/22/2026,17:19:48
442,Bus,31,31st,Normal Service,565a5c,8/22/2026,17:19:48
443,Bus,34,South Michigan,Normal Service,414145,8/22/2026,17:19:48
444,Bus,35,31st/35th,Added Service,565a5c,8/22/2026,17:19:48
445,Bus,36,Broadway,Planned Reroute,565a5c,8/22/2026,17:19:48
446,Bus,37,Sedgwick,Planned Reroute,565a5c,8/22/2026,17:19:48
447,Bus,39,Pershing,Normal Service,565a5c,8/22/2026,17:19:48
448,Bus,43,43rd,Normal Service,565a5c,8/22/2026,17:19:48
449,Bus,44,Wallace/Racine,Planned Reroute,565a5c,8/22/2026,17:19:48
450,Bus,47,47th,Normal Service,414145,8/22/2026,17:19:48
451,Bus,48,South Damen,Normal Service,ffffff,8/22/2026,17:19:48
452,Bus,49,Western,Planned Reroute,414145,8/22/2026,17:19:48
453,Bus,49B,North Western,Planned Reroute,565a5c,8/22/2026,17:19:48
454,Bus,X49,Western Express,Planned Reroute,ffffff,8/22/2026,17:19:48
455,Bus,50,Damen,Bus Stop Note,565a5c,8/22/2026,17:19:48
456,Bus,51,51st,Normal Service,565a5c,8/22/2026,17:19:48
457,Bus,52,Kedzie,Normal Service,565a5c,8/22/2026,17:19:48
458,Bus,52A,South Kedzie,Normal Service,565a5c,8/22/2026,17:19:48
459,Bus,53,Pulaski,Normal Service,414145,8/22/2026,17:19:48
460,Bus,53A,South Pulaski,Normal Service,565a5c,8/22/2026,17:19:48
461,Bus,54,Cicero,Normal Service,414145,8/22/2026,17:19:48
462,Bus,54A,North Cicero/Skokie Blvd.,Normal Service,ffffff,8/22/2026,17:19:48
463,Bus,54B,South Cicero,Normal Service,565a5c,8/22/2026,17:19:48
464,Bus,55,Garfield,Normal Service,414145,8/22/2026,17:19:48
465,Bus,55A,55th/Austin,Normal Service,ffffff,8/22/2026,17:19:48
466,Bus,55N,55th/Narragansett,Normal Service,565a5c,8/22/2026,17:19:48
467,Bus,56,Milwaukee,Normal Service,565a5c,8/22/2026,17:19:48
468,Bus,57,Laramie,Normal Service,565a5c,8/22/2026,17:19:48
469,Bus,59,59th/61st,Planned Work,565a5c,8/22/2026,17:19:48
470,Bus,60,Blue Island/26th,Planned Reroute,414145,8/22/2026,17:19:48
471,Bus,62,Archer,Planned Reroute,565a5c,8/22/2026,17:19:48
472,Bus,62H,Archer/Harlem,Normal Service,565a5c,8/22/2026,17:19:48
473,Bus,63,63rd,Added Service,414145,8/22/2026,17:19:48
474,Bus,63W,West 63rd,Normal Service,565a5c,8/22/2026,17:19:48
475,Bus,65,Grand,Normal Service,565a5c,8/22/2026,17:19:48
476,Bus,66,Chicago,Planned Reroute,414145,8/22/2026,17:19:48
477,Bus,67,67th-69th-71st,Planned Reroute,565a5c,8/22/2026,17:19:48
478,Bus,68,Northwest Highway,Normal Service,565a5c,8/22/2026,17:19:48
479,Bus,70,Division,Normal Service,565a5c,8/22/2026,17:19:48
480,Bus,71,71st/South Shore,Normal Service,565a5c,8/22/2026,17:19:48
481,Bus,72,North,Added Service,565a5c,8/22/2026,17:19:48
482,Bus,73,Armitage,Planned Reroute,565a5c,8/22/2026,17:19:48
483,Bus,74,Fullerton,Normal Service,565a5c,8/22/2026,17:19:48
484,Bus,75,74th-75th,Normal Service,565a5c,8/22/2026,17:19:48
485,Bus,76,Diversey,Normal Service,565a5c,8/22/2026,17:19:48
486,Bus,77,Belmont,Normal Service,414145,8/22/2026,17:19:48
487,Bus,78,Montrose,Added Service,565a5c,8/22/2026,17:19:48
488,Bus,79,79th,Normal Service,414145,8/22/2026,17:19:48
489,Bus,80,Irving Park,Normal Service,565a5c,8/22/2026,17:19:48
490,Bus,81,Lawrence,Normal Service,565a5c,8/22/2026,17:19:48
491,Bus,81W,West Lawrence,Normal Service,565a5c,8/22/2026,17:19:48
492,Bus,82,Kimball-Homan,Planned Reroute,414145,8/22/2026,17:19:48
493,Bus,84,Peterson,Normal Service,565a5c,8/22/2026,17:19:48
494,Bus,85,Central,Normal Service,565a5c,8/22/2026,17:19:48
495,Bus,85A,North Central,Normal Service,565a5c,8/22/2026,17:19:48
496,Bus,86,Narragansett/Ridgeland,Normal Service,565a5c,8/22/2026,17:19:48
497,Bus,87,87th,Normal Service,565a5c,8/22/2026,17:19:48
498,Bus,88,Higgins,Normal Service,565a5c,8/22/2026,17:19:48
499,Bus,90,Harlem,Normal Service,565a5c,8/22/2026,17:19:48
500,Bus,91,Austin,Planned Reroute,565a5c,8/22/2026,17:19:48
501,Bus,92,Foster,Planned Reroute,565a5c,8/22/2026,17:19:48
502,Bus,93,California/Dodge,Planned Reroute,565a5c,8/22/2026,17:19:48
503,Bus,94,California,Normal Service,565a5c,8/22/2026,17:19:48
504,Bus,95,95th,Normal Service,414145,8/22/2026,17:19:48
505,Bus,96,Lunt,Planned Reroute,565a5c,8/22/2026,17:19:48
506,Bus,97,Skokie,Normal Service,565a5c,8/22/2026,17:19:48
507,Bus,100,Jeffery Manor Express,Normal Service,ffffff,8/22/2026,17:19:48
508,Bus,103,West 103rd,Normal Service,565a5c,8/22/2026,17:19:48
509,Bus,106,East 103rd,Normal Service,565a5c,8/22/2026,17:19:48
510,Bus,108,Halsted/95th,Normal Service,ffffff,8/22/2026,17:19:48
511,Bus,111,111th/King Drive,Normal Service,565a5c,8/22/2026,17:19:48
512,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/22/2026,17:19:48
513,Bus,112,Vincennes/111th,Normal Service,565a5c,8/22/2026,17:19:48
514,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/22/2026,17:19:48
515,Bus,119,Michigan/119th,Normal Service,565a5c,8/22/2026,17:19:48
516,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/22/2026,17:19:48
517,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/22/2026,17:19:48
518,Bus,124,Navy Pier,Planned Reroute,565a5c,8/22/2026,17:19:48
519,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/22/2026,17:19:48
520,Bus,126,Jackson,Minor Delays / Reroute,565a5c,8/22/2026,17:19:48
521,Bus,128,Soldier Field Express,Normal Service,ffffff,8/22/2026,17:19:48
522,Bus,130,Museum Campus,Normal Service,ffffff,8/22/2026,17:19:48
523,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/22/2026,17:19:48
524,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/22/2026,17:19:48
525,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/22/2026,17:19:48
526,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/22/2026,17:19:48
527,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/22/2026,17:19:48
528,Bus,147,Outer DuSable Lake Shore Express,Minor Delays / Reroute,b71234,8/22/2026,17:19:48
529,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/22/2026,17:19:48
530,Bus,151,Sheridan,Normal Service,565a5c,8/22/2026,17:19:48
531,Bus,152,Addison,Normal Service,565a5c,8/22/2026,17:19:48
532,Bus,155,Devon,Normal Service,565a5c,8/22/2026,17:19:48
533,Bus,156,LaSalle,Normal Service,565a5c,8/22/2026,17:19:48
534,Bus,157,Streeterville/Taylor,Planned Reroute,565a5c,8/22/2026,17:19:48
535,Bus,165,West 65th,Normal Service,ffffff,8/22/2026,17:19:48
536,Bus,169,69th/UPS Express,Normal Service,ffffff,8/22/2026,17:19:48
537,Bus,171,U. of Chicago/Hyde Park,Normal Service,565a5c,8/22/2026,17:19:48
538,Bus,172,U. of Chicago/Kenwood,Planned Reroute,565a5c,8/22/2026,17:19:48
539,Bus,192,U. of Chicago Hospitals Express,Planned Reroute,ffffff,8/22/2026,17:19:48
540,Bus,201,Central/Ridge,Normal Service,565a5c,8/22/2026,17:19:48
541,Bus,206,Evanston Circulator,Normal Service,ffffff,8/22/2026,17:19:48
542,Rail,Red,Red Line,Normal Service,c60c30,8/22/2026,17:19:49
543,Rail,Blue,Blue Line,Service Change,00a1de,8/22/2026,17:19:49
544,Rail,Brn,Brown Line,Normal Service,62361b,8/22/2026,17:19:49
545,Rail,G,Green Line,Special Note,009b3a,8/22/2026,17:19:49
546,Rail,Org,Orange Line,Normal Service,f9461c,8/22/2026,17:19:49
547,Rail,Pink,Pink Line,Normal Service,e27ea6,8/22/2026,17:19:49
548,Rail,P,Purple Line,Added Service,522398,8/22/2026,17:19:49
549,Rail,Y,Yellow Line,Planned Work,f9e300,8/22/2026,17:19:49
550,Systemwide,Systemwide,All Routes,Normal Service,C3C6E8,8/22/2026,17:19:51
551,Systemwide,Bus,All Bus Routes,Normal Service,A8D8D8,8/22/2026,17:19:51
552,Systemwide,Train,All Train Routes,Normal Service,F5D9A8,8/22/2026,17:19:51
553,Bus,1,Bronzeville/Union Station,Normal Service,ffffff,8/22/2026,18:24:20
554,Bus,2,Hyde Park Express,Planned Reroute,ffffff,8/22/2026,18:24:20
555,Bus,3,King Drive,Normal Service,565a5c,8/22/2026,18:24:20
556,Bus,4,Cottage Grove,Planned Reroute,414145,8/22/2026,18:24:20
557,Bus,X4,Cottage Grove Express,Normal Service,ffffff,8/22/2026,18:24:20
558,Bus,N5,South Shore Night Bus,Minor Delays / Reroute,ffffff,8/22/2026,18:24:20
559,Bus,6,Jackson Park Express,Planned Reroute,b71234,8/22/2026,18:24:20
560,Bus,7,Harrison,Planned Reroute,565a5c,8/22/2026,18:24:20
561,Bus,8,Halsted,Planned Reroute,565a5c,8/22/2026,18:24:20
562,Bus,8A,South Halsted,Normal Service,565a5c,8/22/2026,18:24:20
563,Bus,9,Ashland,Planned Reroute,565a5c,8/22/2026,18:24:20
564,Bus,X9,Ashland Express,Normal Service,ffffff,8/22/2026,18:24:20
565,Bus,10,Obama Presidential Center/Museum of Science & Industry Express,Planned Reroute,b71234,8/22/2026,18:24:20
566,Bus,11,Lincoln,Planned Reroute,565a5c,8/22/2026,18:24:20
567,Bus,12,Roosevelt,Normal Service,565a5c,8/22/2026,18:24:20
568,Bus,J14,Jeffery Jump,Minor Delays / Reroute,0065BD,8/22/2026,18:24:20
569,Bus,15,Jeffery Local,Minor Delays / Reroute,565a5c,8/22/2026,18:24:20
570,Bus,18,16th-18th,Normal Service,565a5c,8/22/2026,18:24:20
571,Bus,19,United Center Express,Planned Reroute,ffffff,8/22/2026,18:24:20
572,Bus,20,Madison,Planned Reroute,414145,8/22/2026,18:24:20
573,Bus,21,Cermak,Normal Service,565a5c,8/22/2026,18:24:20
574,Bus,22,Clark,Bus Stop Note,565a5c,8/22/2026,18:24:20
575,Bus,24,Wentworth,Bus Stop Note,565a5c,8/22/2026,18:24:20
576,Bus,26,South Shore Express,Normal Service,ffffff,8/22/2026,18:24:20
577,Bus,28,Stony Island,Normal Service,565a5c,8/22/2026,18:24:20
578,Bus,29,State,Planned Reroute,565a5c,8/22/2026,18:24:20
579,Bus,30,South Chicago,Normal Service,565a5c,8/22/2026,18:24:20
580,Bus,31,31st,Normal Service,565a5c,8/22/2026,18:24:20
581,Bus,34,South Michigan,Normal Service,414145,8/22/2026,18:24:20
582,Bus,35,31st/35th,Added Service,565a5c,8/22/2026,18:24:20
583,Bus,36,Broadway,Planned Reroute,565a5c,8/22/2026,18:24:20
584,Bus,37,Sedgwick,Planned Reroute,565a5c,8/22/2026,18:24:20
585,Bus,39,Pershing,Normal Service,565a5c,8/22/2026,18:24:20
586,Bus,43,43rd,Normal Service,565a5c,8/22/2026,18:24:20
587,Bus,44,Wallace/Racine,Planned Reroute,565a5c,8/22/2026,18:24:20
588,Bus,47,47th,Normal Service,414145,8/22/2026,18:24:20
589,Bus,48,South Damen,Normal Service,ffffff,8/22/2026,18:24:20
590,Bus,49,Western,Planned Reroute,414145,8/22/2026,18:24:20
591,Bus,49B,North Western,Planned Reroute,565a5c,8/22/2026,18:24:20
592,Bus,X49,Western Express,Planned Reroute,ffffff,8/22/2026,18:24:20
593,Bus,50,Damen,Bus Stop Note,565a5c,8/22/2026,18:24:20
594,Bus,51,51st,Normal Service,565a5c,8/22/2026,18:24:20
595,Bus,52,Kedzie,Normal Service,565a5c,8/22/2026,18:24:20
596,Bus,52A,South Kedzie,Normal Service,565a5c,8/22/2026,18:24:20
597,Bus,53,Pulaski,Normal Service,414145,8/22/2026,18:24:20
598,Bus,53A,South Pulaski,Normal Service,565a5c,8/22/2026,18:24:20
599,Bus,54,Cicero,Normal Service,414145,8/22/2026,18:24:20
600,Bus,54A,North Cicero/Skokie Blvd.,Normal Service,ffffff,8/22/2026,18:24:20
601,Bus,54B,South Cicero,Normal Service,565a5c,8/22/2026,18:24:20
602,Bus,55,Garfield,Normal Service,414145,8/22/2026,18:24:20
603,Bus,55A,55th/Austin,Normal Service,ffffff,8/22/2026,18:24:20
604,Bus,55N,55th/Narragansett,Normal Service,565a5c,8/22/2026,18:24:20
605,Bus,56,Milwaukee,Normal Service,565a5c,8/22/2026,18:24:20
606,Bus,57,Laramie,Normal Service,565a5c,8/22/2026,18:24:20
607,Bus,59,59th/61st,Planned Work,565a5c,8/22/2026,18:24:20
608,Bus,60,Blue Island/26th,Planned Reroute,414145,8/22/2026,18:24:20
609,Bus,62,Archer,Planned Reroute,565a5c,8/22/2026,18:24:20
610,Bus,62H,Archer/Harlem,Normal Service,565a5c,8/22/2026,18:24:20
611,Bus,63,63rd,Added Service,414145,8/22/2026,18:24:20
612,Bus,63W,West 63rd,Normal Service,565a5c,8/22/2026,18:24:20
613,Bus,65,Grand,Normal Service,565a5c,8/22/2026,18:24:20
614,Bus,66,Chicago,Planned Reroute,414145,8/22/2026,18:24:20
615,Bus,67,67th-69th-71st,Planned Reroute,565a5c,8/22/2026,18:24:20
616,Bus,68,Northwest Highway,Normal Service,565a5c,8/22/2026,18:24:20
617,Bus,70,Division,Planned Reroute,565a5c,8/22/2026,18:24:20
618,Bus,71,71st/South Shore,Normal Service,565a5c,8/22/2026,18:24:20
619,Bus,72,North,Added Service,565a5c,8/22/2026,18:24:20
620,Bus,73,Armitage,Planned Reroute,565a5c,8/22/2026,18:24:20
621,Bus,74,Fullerton,Normal Service,565a5c,8/22/2026,18:24:20
622,Bus,75,74th-75th,Normal Service,565a5c,8/22/2026,18:24:20
623,Bus,76,Diversey,Normal Service,565a5c,8/22/2026,18:24:20
624,Bus,77,Belmont,Normal Service,414145,8/22/2026,18:24:20
625,Bus,78,Montrose,Added Service,565a5c,8/22/2026,18:24:20
626,Bus,79,79th,Normal Service,414145,8/22/2026,18:24:20
627,Bus,80,Irving Park,Normal Service,565a5c,8/22/2026,18:24:20
628,Bus,81,Lawrence,Normal Service,565a5c,8/22/2026,18:24:20
629,Bus,81W,West Lawrence,Normal Service,565a5c,8/22/2026,18:24:20
630,Bus,82,Kimball-Homan,Planned Reroute,414145,8/22/2026,18:24:20
631,Bus,84,Peterson,Normal Service,565a5c,8/22/2026,18:24:20
632,Bus,85,Central,Normal Service,565a5c,8/22/2026,18:24:20
633,Bus,85A,North Central,Normal Service,565a5c,8/22/2026,18:24:20
634,Bus,86,Narragansett/Ridgeland,Normal Service,565a5c,8/22/2026,18:24:20
635,Bus,87,87th,Normal Service,565a5c,8/22/2026,18:24:20
636,Bus,88,Higgins,Normal Service,565a5c,8/22/2026,18:24:20
637,Bus,90,Harlem,Normal Service,565a5c,8/22/2026,18:24:20
638,Bus,91,Austin,Planned Reroute,565a5c,8/22/2026,18:24:20
639,Bus,92,Foster,Planned Reroute,565a5c,8/22/2026,18:24:20
640,Bus,93,California/Dodge,Planned Reroute,565a5c,8/22/2026,18:24:20
641,Bus,94,California,Normal Service,565a5c,8/22/2026,18:24:20
642,Bus,95,95th,Normal Service,414145,8/22/2026,18:24:20
643,Bus,96,Lunt,Planned Reroute,565a5c,8/22/2026,18:24:20
644,Bus,97,Skokie,Normal Service,565a5c,8/22/2026,18:24:20
645,Bus,100,Jeffery Manor Express,Normal Service,ffffff,8/22/2026,18:24:20
646,Bus,103,West 103rd,Normal Service,565a5c,8/22/2026,18:24:20
647,Bus,106,East 103rd,Normal Service,565a5c,8/22/2026,18:24:20
648,Bus,108,Halsted/95th,Normal Service,ffffff,8/22/2026,18:24:20
649,Bus,111,111th/King Drive,Normal Service,565a5c,8/22/2026,18:24:20
650,Bus,111A,Pullman Shuttle,Normal Service,565a5c,8/22/2026,18:24:20
651,Bus,112,Vincennes/111th,Normal Service,565a5c,8/22/2026,18:24:20
652,Bus,115,Pullman/115th,Planned Reroute,565a5c,8/22/2026,18:24:20
653,Bus,119,Michigan/119th,Normal Service,565a5c,8/22/2026,18:24:20
654,Bus,120,Ogilvie/Streeterville Express,Bus Stop Note,ffffff,8/22/2026,18:24:20
655,Bus,121,Union/Streeterville Express,Bus Stop Note,ffffff,8/22/2026,18:24:20
656,Bus,124,Navy Pier,Planned Reroute,565a5c,8/22/2026,18:24:20
657,Bus,125,Water Tower Express,Planned Reroute,ffffff,8/22/2026,18:24:20
658,Bus,126,Jackson,Minor Delays / Reroute,565a5c,8/22/2026,18:24:20
659,Bus,128,Soldier Field Express,Normal Service,ffffff,8/22/2026,18:24:20
660,Bus,130,Museum Campus,Normal Service,ffffff,8/22/2026,18:24:20
661,Bus,134,Stockton/LaSalle Express,Normal Service,ffffff,8/22/2026,18:24:20
662,Bus,135,Clarendon/LaSalle Express,Normal Service,ffffff,8/22/2026,18:24:20
663,Bus,136,Sheridan/LaSalle Express,Normal Service,ffffff,8/22/2026,18:24:20
664,Bus,143,Stockton/Michigan Express,Normal Service,ffffff,8/22/2026,18:24:20
665,Bus,146,Inner Lake Shore/Michigan Express,Planned Reroute,b71234,8/22/2026,18:24:20
666,Bus,147,Outer DuSable Lake Shore Express,Minor Delays / Reroute,b71234,8/22/2026,18:24:20
667,Bus,148,Clarendon/Michigan Express,Planned Reroute,ffffff,8/22/2026,18:24:20
